,receipt_id,company_id,matched_transaction_id,feature_transaction_id,scores
6242,"30,125",30000,"31,443","30,012",0.26246604
6243,"30,125",30000,"31,443","30,037",0.26246604
6357,"30,131",30000,"30,914","30,137",0.26246604
6358,"30,131",30000,"30,914","30,139",0.26246604
6359,"30,131",30000,"30,914","30,158",0.26246604
6509,"30,142",30000,"31,271","31,259",0.26246604
6501,"30,141",30000,"30,486","30,128",0.26246604
6502,"30,141",30000,"30,486","30,137",0.26246604
6503,"30,141",30000,"30,486","30,139",0.26246604
6504,"30,141",30000,"30,486","30,158",0.26246604
6505,"30,141",30000,"30,486","30,159",0.26246604
6507,"30,142",30000,"31,271","31,257",0.26246604
6508,"30,142",30000,"31,271","31,258",0.26246604
6510,"30,142",30000,"31,271","31,260",0.26246604
6526,"30,144",30000,"31,289","30,047",0.26246604
6511,"30,142",30000,"31,271","31,263",0.26246604
6517,"30,143",30000,"31,195","30,012",0.26246604
6518,"30,143",30000,"31,195","31,183",0.26246604
6519,"30,143",30000,"31,195","31,185",0.26246604
6522,"30,144",30000,"31,289","30,002",0.26246604
6523,"30,144",30000,"31,289","30,003",0.26246604
6524,"30,144",30000,"31,289","30,012",0.26246604
6500,"30,141",30000,"30,486","30,127",0.26246604
6499,"30,141",30000,"30,486","30,106",0.26246604
6498,"30,141",30000,"30,486","30,105",0.26246604
6497,"30,141",30000,"30,486","30,104",0.26246604
6475,"30,140",30000,"30,716","30,707",0.26246604
6476,"30,140",30000,"30,716","30,708",0.26246604
6478,"30,140",30000,"30,716","30,710",0.26246604
6479,"30,140",30000,"30,716","30,711",0.26246604
6486,"30,141",30000,"30,486","30,002",0.26246604
6487,"30,141",30000,"30,486","30,003",0.26246604
6488,"30,141",30000,"30,486","30,012",0.26246604
6489,"30,141",30000,"30,486","30,037",0.26246604
6490,"30,141",30000,"30,486","30,047",0.26246604
6491,"30,141",30000,"30,486","30,059",0.26246604
6492,"30,141",30000,"30,486","30,071",0.26246604
6493,"30,141",30000,"30,486","30,077",0.26246604
6494,"30,141",30000,"30,486","30,078",0.26246604
6495,"30,141",30000,"30,486","30,083",0.26246604
6496,"30,141",30000,"30,486","30,096",0.26246604
6525,"30,144",30000,"31,289","30,037",0.26246604
6527,"30,144",30000,"31,289","30,059",0.26246604
6360,"30,131",30000,"30,914","30,159",0.26246604
6557,"30,145",30000,"31,481","30,128",0.26246604
6550,"30,145",30000,"31,481","30,078",0.26246604
6551,"30,145",30000,"31,481","30,083",0.26246604
6552,"30,145",30000,"31,481","30,096",0.26246604
6553,"30,145",30000,"31,481","30,104",0.26246604
6554,"30,145",30000,"31,481","30,105",0.26246604
6555,"30,145",30000,"31,481","30,106",0.26246604
6556,"30,145",30000,"31,481","30,127",0.26246604
6558,"30,145",30000,"31,481","30,137",0.26246604
6528,"30,144",30000,"31,289","30,071",0.26246604
6560,"30,145",30000,"31,481","30,158",0.26246604
6561,"30,145",30000,"31,481","30,159",0.26246604
6562,"30,146",30000,"30,212","30,200",0.26246604
6563,"30,146",30000,"30,212","30,201",0.26246604
6564,"30,146",30000,"30,212","30,202",0.26246604
6565,"30,146",30000,"30,212","30,205",0.26246604
6566,"30,146",30000,"30,212","30,206",0.26246604
6549,"30,145",30000,"31,481","30,077",0.26246604
6548,"30,145",30000,"31,481","30,071",0.26246604
6547,"30,145",30000,"31,481","30,059",0.26246604
6546,"30,145",30000,"31,481","30,047",0.26246604
6529,"30,144",30000,"31,289","30,077",0.26246604
6530,"30,144",30000,"31,289","30,078",0.26246604
6531,"30,144",30000,"31,289","30,083",0.26246604
6532,"30,144",30000,"31,289","30,096",0.26246604
6533,"30,144",30000,"31,289","30,104",0.26246604
6534,"30,144",30000,"31,289","30,105",0.26246604
6535,"30,144",30000,"31,289","30,106",0.26246604
6537,"30,144",30000,"31,289","30,128",0.26246604
6538,"30,144",30000,"31,289","30,137",0.26246604
6539,"30,144",30000,"31,289","30,139",0.26246604
6541,"30,144",30000,"31,289","30,159",0.26246604
6542,"30,145",30000,"31,481","30,002",0.26246604
6543,"30,145",30000,"31,481","30,003",0.26246604
6544,"30,145",30000,"31,481","30,012",0.26246604
6545,"30,145",30000,"31,481","30,037",0.26246604
6474,"30,140",30000,"30,716","30,706",0.26246604
6471,"30,140",30000,"30,716","30,560",0.26246604
6470,"30,140",30000,"30,716","30,559",0.26246604
6400,"30,135",30000,"30,818","30,816",0.26246604
6390,"30,134",30000,"30,609","30,128",0.26246604
6392,"30,134",30000,"30,609","30,139",0.26246604
6393,"30,134",30000,"30,609","30,158",0.26246604
6394,"30,134",30000,"30,609","30,159",0.26246604
6396,"30,135",30000,"30,818","30,812",0.26246604
6398,"30,135",30000,"30,818","30,814",0.26246604
6399,"30,135",30000,"30,818","30,815",0.26246604
6406,"30,136",30000,"30,381","30,366",0.26246604
6469,"30,140",30000,"30,716","30,558",0.26246604
6407,"30,136",30000,"30,381","30,373",0.26246604
6408,"30,136",30000,"30,381","30,374",0.26246604
6409,"30,136",30000,"30,381","30,375",0.26246604
6411,"30,136",30000,"30,381","30,377",0.26246604
6414,"30,137",30000,"31,356","30,002",0.26246604
6415,"30,137",30000,"31,356","30,003",0.26246604
6416,"30,137",30000,"31,356","30,012",0.26246604
6389,"30,134",30000,"30,609","30,127",0.26246604
6388,"30,134",30000,"30,609","30,106",0.26246604
6386,"30,134",30000,"30,609","30,104",0.26246604
6385,"30,134",30000,"30,609","30,096",0.26246604
6365,"30,133",30000,"30,756","30,747",0.26246604
6366,"30,133",30000,"30,756","30,748",0.26246604
6368,"30,133",30000,"30,756","30,750",0.26246604
6369,"30,133",30000,"30,756","30,751",0.26246604
6370,"30,133",30000,"30,756","30,752",0.26246604
6375,"30,134",30000,"30,609","30,002",0.26246604
6376,"30,134",30000,"30,609","30,003",0.26246604
6377,"30,134",30000,"30,609","30,012",0.26246604
6378,"30,134",30000,"30,609","30,037",0.26246604
6379,"30,134",30000,"30,609","30,047",0.26246604
6380,"30,134",30000,"30,609","30,059",0.26246604
6381,"30,134",30000,"30,609","30,071",0.26246604
6382,"30,134",30000,"30,609","30,077",0.26246604
6383,"30,134",30000,"30,609","30,078",0.26246604
6384,"30,134",30000,"30,609","30,083",0.26246604
6417,"30,137",30000,"31,356","30,037",0.26246604
6418,"30,137",30000,"31,356","30,047",0.26246604
6419,"30,137",30000,"31,356","30,059",0.26246604
6446,"30,139",30000,"31,121","30,573",0.26246604
6448,"30,139",30000,"31,121","30,575",0.26246604
6449,"30,139",30000,"31,121","30,576",0.26246604
6453,"30,139",30000,"31,121","31,107",0.26246604
6454,"30,139",30000,"31,121","31,108",0.26246604
6455,"30,139",30000,"31,121","31,109",0.26246604
6456,"30,139",30000,"31,121","31,110",0.26246604
6457,"30,139",30000,"31,121","31,111",0.26246604
6459,"30,139",30000,"31,121","31,113",0.26246604
6460,"30,139",30000,"31,121","31,114",0.26246604
6461,"30,139",30000,"31,121","31,115",0.26246604
6462,"30,139",30000,"31,121","31,116",0.26246604
6465,"30,140",30000,"30,716","30,554",0.26246604
6466,"30,140",30000,"30,716","30,555",0.26246604
6467,"30,140",30000,"30,716","30,556",0.26246604
6468,"30,140",30000,"30,716","30,557",0.26246604
6447,"30,139",30000,"31,121","30,574",0.26246604
6443,"30,139",30000,"31,121","30,564",0.26246604
6420,"30,137",30000,"31,356","30,071",0.26246604
6437,"30,138",30000,"30,314","30,303",0.26246604
6421,"30,137",30000,"31,356","30,077",0.26246604
6422,"30,137",30000,"31,356","30,078",0.26246604
6423,"30,137",30000,"31,356","30,083",0.26246604
6424,"30,137",30000,"31,356","30,096",0.26246604
6426,"30,137",30000,"31,356","30,105",0.26246604
6427,"30,137",30000,"31,356","30,106",0.26246604
6428,"30,137",30000,"31,356","30,127",0.26246604
6429,"30,137",30000,"31,356","30,128",0.26246604
6430,"30,137",30000,"31,356","30,137",0.26246604
6431,"30,137",30000,"31,356","30,139",0.26246604
6432,"30,137",30000,"31,356","30,158",0.26246604
6433,"30,137",30000,"31,356","30,159",0.26246604
6434,"30,138",30000,"30,314","30,299",0.26246604
6435,"30,138",30000,"30,314","30,301",0.26246604
6436,"30,138",30000,"30,314","30,302",0.26246604
5293,"30,049",30000,"30,393","30,386",0.26246604
5320,"30,051",30000,"31,035","31,031",0.26246604
5291,"30,049",30000,"30,393","30,381",0.26246604
4165,"20,170",20000,"20,068","20,014",0.26246604
4158,"20,170",20000,"20,068","20,007",0.26246604
4159,"20,170",20000,"20,068","20,008",0.26246604
4160,"20,170",20000,"20,068","20,009",0.26246604
4161,"20,170",20000,"20,068","20,010",0.26246604
4162,"20,170",20000,"20,068","20,011",0.26246604
4163,"20,170",20000,"20,068","20,012",0.26246604
4164,"20,170",20000,"20,068","20,013",0.26246604
4166,"20,170",20000,"20,068","20,015",0.26246604
4156,"20,170",20000,"20,068","20,004",0.26246604
4167,"20,170",20000,"20,068","20,016",0.26246604
4168,"20,170",20000,"20,068","20,017",0.26246604
4169,"20,170",20000,"20,068","20,019",0.26246604
4170,"20,170",20000,"20,068","20,020",0.26246604
4171,"20,170",20000,"20,068","20,021",0.26246604
4172,"20,172",20000,"20,374","20,369",0.26246604
4173,"20,172",20000,"20,374","20,370",0.26246604
4157,"20,170",20000,"20,068","20,005",0.26246604
4155,"20,170",20000,"20,068","20,003",0.26246604
4235,"20,179",20000,"20,467","20,008",0.26246604
4135,"20,168",20000,"20,363","20,360",0.26246604
4123,"20,167",20000,"20,290","20,287",0.26246604
4124,"20,167",20000,"20,290","20,288",0.26246604
4125,"20,167",20000,"20,290","20,289",0.26246604
4128,"20,168",20000,"20,363","20,073",0.26246604
4129,"20,168",20000,"20,363","20,074",0.26246604
4130,"20,168",20000,"20,363","20,075",0.26246604
4134,"20,168",20000,"20,363","20,355",0.26246604
4136,"20,168",20000,"20,363","20,361",0.26246604
4154,"20,170",20000,"20,068","20,002",0.26246604
4140,"20,169",20000,"20,079","20,073",0.26246604
4141,"20,169",20000,"20,079","20,074",0.26246604
4142,"20,169",20000,"20,079","20,075",0.26246604
4147,"20,169",20000,"20,079","20,360",0.26246604
4148,"20,169",20000,"20,079","20,361",0.26246604
4152,"20,170",20000,"20,068","20,000",0.26246604
4153,"20,170",20000,"20,068","20,001",0.26246604
4174,"20,172",20000,"20,374","20,371",0.26246604
4175,"20,172",20000,"20,374","20,372",0.26246604
4178,"20,173",20000,"20,180","20,174",0.26246604
4223,"20,178",20000,"20,085","20,082",0.26246604
4210,"20,175",20000,"20,073","20,016",0.26246604
4211,"20,175",20000,"20,073","20,017",0.26246604
4212,"20,175",20000,"20,073","20,019",0.26246604
4213,"20,175",20000,"20,073","20,020",0.26246604
4214,"20,175",20000,"20,073","20,021",0.26246604
4216,"20,176",20000,"20,503","20,501",0.26246604
4219,"20,177",20000,"20,370","20,369",0.26246604
4224,"20,178",20000,"20,085","20,083",0.26246604
4179,"20,173",20000,"20,180","20,175",0.26246604
4225,"20,178",20000,"20,085","20,084",0.26246604
4228,"20,179",20000,"20,467","20,000",0.26246604
4229,"20,179",20000,"20,467","20,001",0.26246604
4230,"20,179",20000,"20,467","20,002",0.26246604
4231,"20,179",20000,"20,467","20,003",0.26246604
4232,"20,179",20000,"20,467","20,004",0.26246604
4233,"20,179",20000,"20,467","20,005",0.26246604
4209,"20,175",20000,"20,073","20,015",0.26246604
4208,"20,175",20000,"20,073","20,014",0.26246604
4207,"20,175",20000,"20,073","20,013",0.26246604
4206,"20,175",20000,"20,073","20,012",0.26246604
4180,"20,173",20000,"20,180","20,176",0.26246604
4186,"20,174",20000,"20,344","20,340",0.26246604
4188,"20,174",20000,"20,344","20,342",0.26246604
4189,"20,174",20000,"20,344","20,343",0.26246604
4195,"20,175",20000,"20,073","20,000",0.26246604
4196,"20,175",20000,"20,073","20,001",0.26246604
4197,"20,175",20000,"20,073","20,002",0.26246604
4198,"20,175",20000,"20,073","20,003",0.26246604
4199,"20,175",20000,"20,073","20,004",0.26246604
4200,"20,175",20000,"20,073","20,005",0.26246604
4201,"20,175",20000,"20,073","20,007",0.26246604
4202,"20,175",20000,"20,073","20,008",0.26246604
4203,"20,175",20000,"20,073","20,009",0.26246604
4204,"20,175",20000,"20,073","20,010",0.26246604
4205,"20,175",20000,"20,073","20,011",0.26246604
4119,"20,166",20000,"20,101","20,099",0.26246604
4117,"20,166",20000,"20,101","20,097",0.26246604
4116,"20,166",20000,"20,101","20,096",0.26246604
4056,"20,161",20000,"20,324","20,000",0.26246604
4046,"20,159",20000,"20,206","20,019",0.26246604
4047,"20,159",20000,"20,206","20,020",0.26246604
4048,"20,159",20000,"20,206","20,021",0.26246604
4049,"20,160",20000,"20,458","20,452",0.26246604
4050,"20,160",20000,"20,458","20,454",0.26246604
4051,"20,160",20000,"20,458","20,455",0.26246604
4052,"20,160",20000,"20,458","20,456",0.26246604
4057,"20,161",20000,"20,324","20,001",0.26246604
4066,"20,161",20000,"20,324","20,011",0.26246604
4058,"20,161",20000,"20,324","20,002",0.26246604
4059,"20,161",20000,"20,324","20,003",0.26246604
4060,"20,161",20000,"20,324","20,004",0.26246604
4061,"20,161",20000,"20,324","20,005",0.26246604
4062,"20,161",20000,"20,324","20,007",0.26246604
4063,"20,161",20000,"20,324","20,008",0.26246604
4064,"20,161",20000,"20,324","20,009",0.26246604
4045,"20,159",20000,"20,206","20,017",0.26246604
4044,"20,159",20000,"20,206","20,016",0.26246604
4043,"20,159",20000,"20,206","20,015",0.26246604
4042,"20,159",20000,"20,206","20,014",0.26246604
4023,"20,158",20000,"20,530","20,525",0.26246604
4024,"20,158",20000,"20,530","20,526",0.26246604
4029,"20,159",20000,"20,206","20,000",0.26246604
4030,"20,159",20000,"20,206","20,001",0.26246604
4031,"20,159",20000,"20,206","20,002",0.26246604
4032,"20,159",20000,"20,206","20,003",0.26246604
4033,"20,159",20000,"20,206","20,004",0.26246604
4034,"20,159",20000,"20,206","20,005",0.26246604
4035,"20,159",20000,"20,206","20,007",0.26246604
4036,"20,159",20000,"20,206","20,008",0.26246604
4037,"20,159",20000,"20,206","20,009",0.26246604
4038,"20,159",20000,"20,206","20,010",0.26246604
4039,"20,159",20000,"20,206","20,011",0.26246604
4040,"20,159",20000,"20,206","20,012",0.26246604
4041,"20,159",20000,"20,206","20,013",0.26246604
4065,"20,161",20000,"20,324","20,010",0.26246604
4067,"20,161",20000,"20,324","20,012",0.26246604
4113,"20,165",20000,"20,134","20,133",0.26246604
4095,"20,162",20000,"20,554","20,021",0.26246604
4088,"20,162",20000,"20,554","20,013",0.26246604
4089,"20,162",20000,"20,554","20,014",0.26246604
4090,"20,162",20000,"20,554","20,015",0.26246604
4091,"20,162",20000,"20,554","20,016",0.26246604
4092,"20,162",20000,"20,554","20,017",0.26246604
4093,"20,162",20000,"20,554","20,019",0.26246604
4094,"20,162",20000,"20,554","20,020",0.26246604
4101,"20,164",20000,"20,225","20,216",0.26246604
4068,"20,161",20000,"20,324","20,013",0.26246604
4103,"20,164",20000,"20,225","20,218",0.26246604
4104,"20,164",20000,"20,225","20,219",0.26246604
4105,"20,164",20000,"20,225","20,221",0.26246604
4107,"20,164",20000,"20,225","20,223",0.26246604
4108,"20,164",20000,"20,225","20,224",0.26246604
4110,"20,164",20000,"20,225","20,480",0.26246604
4111,"20,164",20000,"20,225","20,481",0.26246604
4087,"20,162",20000,"20,554","20,012",0.26246604
4086,"20,162",20000,"20,554","20,011",0.26246604
4085,"20,162",20000,"20,554","20,010",0.26246604
4084,"20,162",20000,"20,554","20,009",0.26246604
4069,"20,161",20000,"20,324","20,014",0.26246604
4070,"20,161",20000,"20,324","20,015",0.26246604
4071,"20,161",20000,"20,324","20,016",0.26246604
4072,"20,161",20000,"20,324","20,017",0.26246604
4073,"20,161",20000,"20,324","20,019",0.26246604
4074,"20,161",20000,"20,324","20,020",0.26246604
4075,"20,161",20000,"20,324","20,021",0.26246604
4076,"20,162",20000,"20,554","20,000",0.26246604
4077,"20,162",20000,"20,554","20,001",0.26246604
4078,"20,162",20000,"20,554","20,002",0.26246604
4079,"20,162",20000,"20,554","20,003",0.26246604
4080,"20,162",20000,"20,554","20,004",0.26246604
4081,"20,162",20000,"20,554","20,005",0.26246604
4082,"20,162",20000,"20,554","20,007",0.26246604
4083,"20,162",20000,"20,554","20,008",0.26246604
4234,"20,179",20000,"20,467","20,007",0.26246604
4236,"20,179",20000,"20,467","20,009",0.26246604
4021,"20,158",20000,"20,530","20,523",0.26246604
4365,"20,187",20000,"20,422","20,015",0.26246604
4356,"20,187",20000,"20,422","20,005",0.26246604
4358,"20,187",20000,"20,422","20,008",0.26246604
4359,"20,187",20000,"20,422","20,009",0.26246604
4360,"20,187",20000,"20,422","20,010",0.26246604
4362,"20,187",20000,"20,422","20,012",0.26246604
4363,"20,187",20000,"20,422","20,013",0.26246604
4364,"20,187",20000,"20,422","20,014",0.26246604
4366,"20,187",20000,"20,422","20,016",0.26246604
4354,"20,187",20000,"20,422","20,003",0.26246604
4367,"20,187",20000,"20,422","20,017",0.26246604
4368,"20,187",20000,"20,422","20,019",0.26246604
4370,"20,187",20000,"20,422","20,021",0.26246604
4375,"20,188",20000,"20,071","20,139",0.26246604
4376,"20,188",20000,"20,071","20,140",0.26246604
4377,"20,188",20000,"20,071","20,141",0.26246604
4383,"20,190",20000,"20,454","20,448",0.26246604
4355,"20,187",20000,"20,422","20,004",0.26246604
4353,"20,187",20000,"20,422","20,002",0.26246604
4237,"20,179",20000,"20,467","20,010",0.26246604
4342,"20,186",20000,"20,315","20,012",0.26246604
4333,"20,186",20000,"20,315","20,002",0.26246604
4336,"20,186",20000,"20,315","20,005",0.26246604
4337,"20,186",20000,"20,315","20,007",0.26246604
4338,"20,186",20000,"20,315","20,008",0.26246604
4339,"20,186",20000,"20,315","20,009",0.26246604
4340,"20,186",20000,"20,315","20,010",0.26246604
4341,"20,186",20000,"20,315","20,011",0.26246604
4343,"20,186",20000,"20,315","20,013",0.26246604
4352,"20,187",20000,"20,422","20,001",0.26246604
4344,"20,186",20000,"20,315","20,014",0.26246604
4345,"20,186",20000,"20,315","20,015",0.26246604
4346,"20,186",20000,"20,315","20,016",0.26246604
4348,"20,186",20000,"20,315","20,019",0.26246604
4349,"20,186",20000,"20,315","20,020",0.26246604
4350,"20,186",20000,"20,315","20,021",0.26246604
4351,"20,187",20000,"20,422","20,000",0.26246604
4384,"20,190",20000,"20,454","20,450",0.26246604
4385,"20,190",20000,"20,454","20,451",0.26246604
4386,"20,190",20000,"20,454","20,452",0.26246604
4433,"20,195",20000,"20,271","20,001",0.26246604
4419,"20,192",20000,"20,219","20,368",0.26246604
4420,"20,193",20000,"20,526","20,521",0.26246604
4421,"20,193",20000,"20,526","20,522",0.26246604
4422,"20,193",20000,"20,526","20,523",0.26246604
4423,"20,193",20000,"20,526","20,524",0.26246604
4424,"20,193",20000,"20,526","20,525",0.26246604
4432,"20,195",20000,"20,271","20,000",0.26246604
4434,"20,195",20000,"20,271","20,002",0.26246604
4391,"20,191",20000,"20,401","20,001",0.26246604
5290,"30,049",30000,"30,393","30,380",0.26246604
4436,"20,195",20000,"20,271","20,004",0.26246604
4437,"20,195",20000,"20,271","20,005",0.26246604
4438,"20,195",20000,"20,271","20,007",0.26246604
4439,"20,195",20000,"20,271","20,008",0.26246604
4440,"20,195",20000,"20,271","20,009",0.26246604
4441,"20,195",20000,"20,271","20,010",0.26246604
4418,"20,192",20000,"20,219","20,367",0.26246604
4417,"20,192",20000,"20,219","20,366",0.26246604
4411,"20,192",20000,"20,219","20,212",0.26246604
4410,"20,192",20000,"20,219","20,210",0.26246604
4392,"20,191",20000,"20,401","20,002",0.26246604
4393,"20,191",20000,"20,401","20,003",0.26246604
4394,"20,191",20000,"20,401","20,004",0.26246604
4395,"20,191",20000,"20,401","20,005",0.26246604
4396,"20,191",20000,"20,401","20,007",0.26246604
4398,"20,191",20000,"20,401","20,009",0.26246604
4399,"20,191",20000,"20,401","20,010",0.26246604
4400,"20,191",20000,"20,401","20,011",0.26246604
4401,"20,191",20000,"20,401","20,012",0.26246604
4403,"20,191",20000,"20,401","20,014",0.26246604
4405,"20,191",20000,"20,401","20,016",0.26246604
4406,"20,191",20000,"20,401","20,017",0.26246604
4407,"20,191",20000,"20,401","20,019",0.26246604
4408,"20,191",20000,"20,401","20,020",0.26246604
4409,"20,191",20000,"20,401","20,021",0.26246604
4332,"20,186",20000,"20,315","20,001",0.26246604
4331,"20,186",20000,"20,315","20,000",0.26246604
4326,"20,185",20000,"20,207","20,204",0.26246604
4269,"20,181",20000,"20,294","20,013",0.26246604
4262,"20,181",20000,"20,294","20,005",0.26246604
4263,"20,181",20000,"20,294","20,007",0.26246604
4264,"20,181",20000,"20,294","20,008",0.26246604
4265,"20,181",20000,"20,294","20,009",0.26246604
4266,"20,181",20000,"20,294","20,010",0.26246604
4267,"20,181",20000,"20,294","20,011",0.26246604
4268,"20,181",20000,"20,294","20,012",0.26246604
4270,"20,181",20000,"20,294","20,014",0.26246604
4279,"20,182",20000,"20,200","20,002",0.26246604
4271,"20,181",20000,"20,294","20,015",0.26246604
4272,"20,181",20000,"20,294","20,016",0.26246604
4273,"20,181",20000,"20,294","20,017",0.26246604
4274,"20,181",20000,"20,294","20,019",0.26246604
4275,"20,181",20000,"20,294","20,020",0.26246604
4276,"20,181",20000,"20,294","20,021",0.26246604
4277,"20,182",20000,"20,200","20,000",0.26246604
4261,"20,181",20000,"20,294","20,004",0.26246604
4260,"20,181",20000,"20,294","20,003",0.26246604
4259,"20,181",20000,"20,294","20,002",0.26246604
4258,"20,181",20000,"20,294","20,001",0.26246604
4238,"20,179",20000,"20,467","20,011",0.26246604
4239,"20,179",20000,"20,467","20,012",0.26246604
4240,"20,179",20000,"20,467","20,013",0.26246604
4241,"20,179",20000,"20,467","20,014",0.26246604
4242,"20,179",20000,"20,467","20,015",0.26246604
4243,"20,179",20000,"20,467","20,016",0.26246604
4244,"20,179",20000,"20,467","20,017",0.26246604
4245,"20,179",20000,"20,467","20,019",0.26246604
4246,"20,179",20000,"20,467","20,020",0.26246604
4248,"20,180",20000,"20,360","20,002",0.26246604
4249,"20,180",20000,"20,360","20,003",0.26246604
4250,"20,180",20000,"20,360","20,004",0.26246604
4252,"20,180",20000,"20,360","20,007",0.26246604
4254,"20,180",20000,"20,360","20,355",0.26246604
4257,"20,181",20000,"20,294","20,000",0.26246604
4278,"20,182",20000,"20,200","20,001",0.26246604
4280,"20,182",20000,"20,200","20,003",0.26246604
4322,"20,185",20000,"20,207","20,123",0.26246604
4311,"20,183",20000,"20,137","20,015",0.26246604
4303,"20,183",20000,"20,137","20,007",0.26246604
4304,"20,183",20000,"20,137","20,008",0.26246604
4305,"20,183",20000,"20,137","20,009",0.26246604
4307,"20,183",20000,"20,137","20,011",0.26246604
4308,"20,183",20000,"20,137","20,012",0.26246604
4309,"20,183",20000,"20,137","20,013",0.26246604
4310,"20,183",20000,"20,137","20,014",0.26246604
4312,"20,183",20000,"20,137","20,016",0.26246604
4281,"20,182",20000,"20,200","20,004",0.26246604
4313,"20,183",20000,"20,137","20,017",0.26246604
4314,"20,183",20000,"20,137","20,019",0.26246604
4315,"20,183",20000,"20,137","20,020",0.26246604
4316,"20,183",20000,"20,137","20,021",0.26246604
4317,"20,185",20000,"20,207","20,118",0.26246604
4318,"20,185",20000,"20,207","20,119",0.26246604
4321,"20,185",20000,"20,207","20,122",0.26246604
4301,"20,183",20000,"20,137","20,004",0.26246604
4300,"20,183",20000,"20,137","20,003",0.26246604
4299,"20,183",20000,"20,137","20,002",0.26246604
4298,"20,183",20000,"20,137","20,001",0.26246604
4282,"20,182",20000,"20,200","20,005",0.26246604
4283,"20,182",20000,"20,200","20,007",0.26246604
4284,"20,182",20000,"20,200","20,008",0.26246604
4285,"20,182",20000,"20,200","20,009",0.26246604
4286,"20,182",20000,"20,200","20,010",0.26246604
4287,"20,182",20000,"20,200","20,011",0.26246604
4288,"20,182",20000,"20,200","20,012",0.26246604
4289,"20,182",20000,"20,200","20,013",0.26246604
4290,"20,182",20000,"20,200","20,014",0.26246604
4291,"20,182",20000,"20,200","20,015",0.26246604
4292,"20,182",20000,"20,200","20,016",0.26246604
4293,"20,182",20000,"20,200","20,017",0.26246604
4295,"20,182",20000,"20,200","20,020",0.26246604
4296,"20,182",20000,"20,200","20,021",0.26246604
4297,"20,183",20000,"20,137","20,000",0.26246604
4022,"20,158",20000,"20,530","20,524",0.26246604
4016,"20,157",20000,"20,209","20,204",0.26246604
4443,"20,195",20000,"20,271","20,012",0.26246604
3717,"20,129",20000,"20,557","20,556",0.26246604
3700,"20,127",20000,"20,125","20,122",0.26246604
3701,"20,127",20000,"20,125","20,123",0.26246604
3705,"20,127",20000,"20,125","20,204",0.26246604
3710,"20,128",20000,"20,448","20,445",0.26246604
3711,"20,128",20000,"20,448","20,446",0.26246604
3712,"20,128",20000,"20,448","20,447",0.26246604
3716,"20,129",20000,"20,557","20,555",0.26246604
3719,"20,130",20000,"20,413","20,408",0.26246604
3698,"20,127",20000,"20,125","20,120",0.26246604
3720,"20,130",20000,"20,413","20,409",0.26246604
3721,"20,130",20000,"20,413","20,410",0.26246604
3722,"20,130",20000,"20,413","20,411",0.26246604
3723,"20,130",20000,"20,413","20,412",0.26246604
3729,"20,131",20000,"20,475","20,467",0.26246604
3730,"20,131",20000,"20,475","20,471",0.26246604
3732,"20,131",20000,"20,475","20,473",0.26246604
3699,"20,127",20000,"20,125","20,121",0.26246604
3697,"20,127",20000,"20,125","20,119",0.26246604
3810,"20,141",20000,"20,283","20,003",0.26246604
3682,"20,126",20000,"20,442","20,371",0.26246604
3673,"20,125",20000,"20,399","20,393",0.26246604
3674,"20,125",20000,"20,399","20,394",0.26246604
3675,"20,125",20000,"20,399","20,395",0.26246604
3676,"20,125",20000,"20,399","20,396",0.26246604
3677,"20,125",20000,"20,399","20,397",0.26246604
3678,"20,125",20000,"20,399","20,398",0.26246604
3681,"20,126",20000,"20,442","20,370",0.26246604
3683,"20,126",20000,"20,442","20,372",0.26246604
3696,"20,127",20000,"20,125","20,118",0.26246604
3684,"20,126",20000,"20,442","20,374",0.26246604
3685,"20,126",20000,"20,442","20,375",0.26246604
3688,"20,126",20000,"20,442","20,434",0.26246604
3689,"20,126",20000,"20,442","20,436",0.26246604
3690,"20,126",20000,"20,442","20,437",0.26246604
3691,"20,126",20000,"20,442","20,438",0.26246604
3692,"20,126",20000,"20,442","20,439",0.26246604
3733,"20,131",20000,"20,475","20,474",0.26246604
3736,"20,132",20000,"20,411","20,405",0.26246604
3737,"20,132",20000,"20,411","20,406",0.26246604
3797,"20,139",20000,"20,340","20,015",0.26246604
3790,"20,139",20000,"20,340","20,008",0.26246604
3791,"20,139",20000,"20,340","20,009",0.26246604
3792,"20,139",20000,"20,340","20,010",0.26246604
3793,"20,139",20000,"20,340","20,011",0.26246604
3794,"20,139",20000,"20,340","20,012",0.26246604
3795,"20,139",20000,"20,340","20,013",0.26246604
3796,"20,139",20000,"20,340","20,014",0.26246604
3798,"20,139",20000,"20,340","20,016",0.26246604
3738,"20,132",20000,"20,411","20,407",0.26246604
3799,"20,139",20000,"20,340","20,017",0.26246604
3800,"20,139",20000,"20,340","20,019",0.26246604
3801,"20,139",20000,"20,340","20,020",0.26246604
3802,"20,139",20000,"20,340","20,021",0.26246604
3803,"20,140",20000,"20,371","20,369",0.26246604
3807,"20,141",20000,"20,283","20,000",0.26246604
3808,"20,141",20000,"20,283","20,001",0.26246604
3789,"20,139",20000,"20,340","20,007",0.26246604
3787,"20,139",20000,"20,340","20,004",0.26246604
3786,"20,139",20000,"20,340","20,003",0.26246604
3785,"20,139",20000,"20,340","20,002",0.26246604
3744,"20,133",20000,"20,528","20,523",0.26246604
3745,"20,133",20000,"20,528","20,524",0.26246604
